"CustomerID","PersonID","Territory","StoreID"
27997,3433,Southwest,
19744,11879,Southwest,
20779,3290,Southwest,
22887,14699,Southwest,
27564,5829,Southwest,
17156,3209,Southwest,
19820,2805,Southwest,
24387,16498,Southwest,
26635,11406,Southwest,
11830,12155,Southwest,
13938,12516,Southwest,
14339,19759,Southwest,
16977,16662,Southwest,
17384,19464,Southwest,
18591,5058,Southwest,
27555,2658,Southwest,
29275,12146,Southwest,
16869,7406,Southwest,
18341,16877,Southwest,
20003,4506,Southwest,
20294,11039,Southwest,
27566,12872,Southwest,
28857,18812,Southwest,
29139,7365,Southwest,
11190,13265,Southwest,
11733,10698,Southwest,
21449,4337,Southwest,
13925,13670,Southwest,
20074,3976,Southwest,
23182,8898,Southwest,
24432,15468,Southwest,
27749,11997,Southwest,
29234,17247,Southwest,
11704,17046,Southwest,
14410,7949,Southwest,
24742,19724,Southwest,
24971,17540,Southwest,
12043,13252,Southwest,
12137,16771,Southwest,
12790,6940,Southwest,
28584,1769,Southwest,
11534,17549,Southwest,
14733,7489,Southwest,
16920,15848,Southwest,
23207,4504,Southwest,
25844,7380,Southwest,
29161,17445,Southwest,
14445,6698,Southwest,
14903,2997,Southwest,
19719,16832,Southwest,
22756,12453,Southwest,
24828,9131,Southwest,
28855,10046,Southwest,
11949,20374,Southwest,
12019,3309,Southwest,
20485,15459,Southwest,
23799,9932,Southwest,
26117,17141,Southwest,
11822,11562,Southwest,
21731,2828,Southwest,
13738,16943,Southwest,
15750,3244,Southwest,
18914,14261,Southwest,
21594,11717,Southwest,
28033,13287,Southwest,
15010,20225,Southwest,
20401,13034,Southwest,
21720,9517,Southwest,
23709,13700,Southwest,
26483,3561,Southwest,
11536,6482,Southwest,
16838,6424,Southwest,
23060,2561,Southwest,
27382,3202,Southwest,
28638,10728,Southwest,
14560,16903,Southwest,
18989,7281,Southwest,
22993,15288,Southwest,
29252,15583,Southwest,
11736,15260,Southwest,
12881,9327,Southwest,
13887,16709,Southwest,
15948,7663,Southwest,
23026,3465,Southwest,
27093,10726,Southwest,
11230,9612,Southwest,
16907,11899,Southwest,
18614,4342,Southwest,
20351,9824,Southwest,
11221,5941,Southwest,
15200,4535,Southwest,
15857,11232,Southwest,
21918,9707,Southwest,
26196,13311,Southwest,
29052,14448,Southwest,
14646,18517,Southwest,
16478,14506,Southwest,
27651,15130,Southwest,
14730,16930,Southwest,
15174,9077,Southwest,
16909,11024,Southwest,
24265,4343,Southwest,
11674,20654,Southwest,
16874,18520,Southwest,
22982,12321,Southwest,
25374,7441,Southwest,
28258,20097,Southwest,
13074,19656,Southwest,
14329,19601,Southwest,
19843,5625,Southwest,
21463,15933,Southwest,
15017,3015,Southwest,
29056,7166,Southwest,
29106,9192,Southwest,
11666,16228,Southwest,
22083,6668,Southwest,
13378,2772,Southwest,
15431,18345,Southwest,
16154,10132,Southwest,
17153,13713,Southwest,
24618,19526,Southwest,
11183,11425,Southwest,
16127,9334,Southwest,
16901,15588,Southwest,
17859,3809,Southwest,
18080,8486,Southwest,
27674,3306,Southwest,
12962,9323,Southwest,
15738,12040,Southwest,
13335,20180,Southwest,
14890,3805,Southwest,
16069,11744,Southwest,
24397,15973,Southwest,
25882,3741,Southwest,
22068,14605,Southwest,
26046,16552,Southwest,
29172,10591,Southwest,
15388,11791,Southwest,
24413,17709,Southwest,
21326,10249,Southwest,
21499,8282,Southwest,
21695,17876,Southwest,
25329,6352,Southwest,
25419,16985,Southwest,
28281,14793,Southwest,
29245,15987,Southwest,
11257,7742,Southwest,
13492,6211,Southwest,
14005,6101,Southwest,
16843,15664,Southwest,
18835,7508,Southwest,
18869,12585,Southwest,
24796,3525,Southwest,
11162,14792,Southwest,
23197,15513,Southwest,
23723,16078,Southwest,
27432,19056,Southwest,
13382,15402,Southwest,
22279,8015,Southwest,
12205,13083,Southwest,
17671,19478,Southwest,
26193,15691,Southwest,
16770,15396,Southwest,
20393,11138,Southwest,
26486,9178,Southwest,
28193,12135,Southwest,
21688,15307,Southwest,
24988,12739,Southwest,
14486,6402,Southwest,
19881,12912,Southwest,
21154,18751,Southwest,
21807,9720,Southwest,
22723,18280,Southwest,
26057,3770,Southwest,
18973,4595,Southwest,
20271,3779,Southwest,
26489,15772,Southwest,
17447,10791,Southwest,
23165,9989,Southwest,
11143,6401,Southwest,
18856,16698,Southwest,
23369,20733,Southwest,
13917,17418,Southwest,
22164,20002,Southwest,
26811,15523,Southwest,
20288,4056,Southwest,
20484,9226,Southwest,
21746,4418,Southwest,
22078,18243,Southwest,
13724,4863,Southwest,
23217,9249,Southwest,
25369,14771,Southwest,
29033,2699,Southwest,
19998,2389,Southwest,
23319,16744,Southwest,
24409,16977,Southwest,
14433,20473,Southwest,
18344,16031,Southwest,
22136,4994,Southwest,
19778,11210,Southwest,
20765,3798,Southwest,
22271,16489,Southwest,
22347,3966,Southwest,
14081,19982,Southwest,
13187,17200,Southwest,
14407,5711,Southwest,
15497,9691,Southwest,
24519,16968,Southwest,
28065,17870,Southwest,
13359,13864,Southwest,
18752,12403,Southwest,
22071,16413,Southwest,
11648,16534,Southwest,
19670,19284,Southwest,
22084,20746,Southwest,
22088,13064,Southwest,
22875,6166,Southwest,
23278,20310,Southwest,
23295,7067,Southwest,
24351,6939,Southwest,
26071,7179,Southwest,
27233,14314,Southwest,
12066,13680,Southwest,
16228,12817,Southwest,
25099,7597,Southwest,
16965,9589,Southwest,
11776,4357,Southwest,
14414,11345,Southwest,
15466,15877,Southwest,
21735,19679,Southwest,
13320,11387,Southwest,
18851,14926,Southwest,
21234,19203,Southwest,
25391,20670,Southwest,
28250,6805,Southwest,
12209,4552,Southwest,
14490,12918,Southwest,
16900,4066,Southwest,
16968,13901,Southwest,
21235,10437,Southwest,
14109,12924,Southwest,
19800,11643,Southwest,
20292,2955,Southwest,
23270,12187,Southwest,
24331,13245,Southwest,
25976,6036,Southwest,
26468,11525,Southwest,
26732,15195,Southwest,
27426,15808,Southwest,
13166,5773,Southwest,
17155,17866,Southwest,
20192,9737,Southwest,
25867,16445,Southwest,
11141,19930,Southwest,
13389,12330,Southwest,
18597,7477,Southwest,
20207,15132,Southwest,
26800,11661,Southwest,
27046,8560,Southwest,
27216,7464,Southwest,
27383,10315,Southwest,
15321,4210,Southwest,
21497,14783,Southwest,
29219,10172,Southwest,
11324,18495,Southwest,
24316,19790,Southwest,
28167,6002,Southwest,
13416,4585,Southwest,
14615,6029,Southwest,
20673,6967,Southwest,
21152,10685,Southwest,
23824,3737,Southwest,
27988,6948,Southwest,
17117,3442,Southwest,
17380,16840,Southwest,
17382,4183,Southwest,
21492,6192,Southwest,
20020,7758,Southwest,
25415,15626,Southwest,
11664,20121,Southwest,
28053,14861,Southwest,
28596,3434,Southwest,
29038,7408,Southwest,
11940,18552,Southwest,
15910,5550,Southwest,
29206,18996,Southwest,
17455,6983,Southwest,
18456,15146,Southwest,
19686,4884,Southwest,
19856,7423,Southwest,
21705,15446,Southwest,
26710,10238,Southwest,
11085,12219,Southwest,
13986,11584,Southwest,
20204,15025,Southwest,
26082,17964,Southwest,
26803,13999,Southwest,
16759,19799,Southwest,
17039,7865,Southwest,
20534,4497,Southwest,
13943,7567,Southwest,
18440,11042,Southwest,
15989,9756,Southwest,
26813,13438,Southwest,
11807,4824,Southwest,
12102,13714,Southwest,
13476,17548,Southwest,
17584,2418,Southwest,
19634,2600,Southwest,
21619,7662,Southwest,
24673,8545,Southwest,
25343,13052,Southwest,
27424,16506,Southwest,
12171,20132,Southwest,
19235,12700,Southwest,
21398,6518,Southwest,
21941,12044,Southwest,
18915,10387,Southwest,
20663,20547,Southwest,
21927,10656,Southwest,
23190,14554,Southwest,
23578,5320,Southwest,
24675,16363,Southwest,
12762,17670,Southwest,
14764,4424,Southwest,
18683,17335,Southwest,
20015,10518,Southwest,
29274,4117,Southwest,
14739,4894,Southwest,
15773,6954,Southwest,
17508,6773,Southwest,
23192,12251,Southwest,
13874,20214,Southwest,
19112,19454,Southwest,
21903,13107,Southwest,
24261,11852,Southwest,
12062,13643,Southwest,
15379,3061,Southwest,
16767,12790,Southwest,
22340,16847,Southwest,
28099,16056,Southwest,
13094,13229,Southwest,
14273,15579,Southwest,
23388,7436,Southwest,
27095,13156,Southwest,
13219,12864,Southwest,
17032,7624,Southwest,
19159,4580,Southwest,
19812,2841,Southwest,
20336,4736,Southwest,
20364,11596,Southwest,
29347,15663,Southwest,
15314,14367,Southwest,
29108,4370,Southwest,
14383,6900,Southwest,
20185,14682,Southwest,
28873,13279,Southwest,
15203,18145,Southwest,
18893,4933,Southwest,
20683,9994,Southwest,
24356,18080,Southwest,
24407,8202,Southwest,
27274,15338,Southwest,
20759,15218,Southwest,
22261,16897,Southwest,
24958,11891,Southwest,
26477,20082,Southwest,
27435,10697,Southwest,
13192,17203,Southwest,
15246,20592,Southwest,
27385,14500,Southwest,
28827,18798,Southwest,
28987,12103,Southwest,
12922,20486,Southwest,
14075,17214,Southwest,
18953,7313,Southwest,
27537,3056,Southwest,
11794,19035,Southwest,
12778,9242,Southwest,
16364,3563,Southwest,
18996,9591,Southwest,
21787,10927,Southwest,
23286,3547,Southwest,
19749,11272,Southwest,
21303,2879,Southwest,
21717,16972,Southwest,
23507,19751,Southwest,
24756,14991,Southwest,
25339,15226,Southwest,
25426,12882,Southwest,
14752,4362,Southwest,
19233,12755,Southwest,
20496,9569,Southwest,
27561,7929,Southwest,
15473,3962,Southwest,
18818,14381,Southwest,
20761,6414,Southwest,
23550,20446,Southwest,
15557,15092,Southwest,
21775,14545,Southwest,
22106,19353,Southwest,
19777,17686,Southwest,
22025,8225,Southwest,
22216,14878,Southwest,
23701,7057,Southwest,
24999,17095,Southwest,
26602,6127,Southwest,
11168,18143,Southwest,
14386,7056,Southwest,
16809,8017,Southwest,
18585,2924,Southwest,
26245,15116,Southwest,
25350,6623,Southwest,
12957,10613,Southwest,
17024,7765,Southwest,
28592,11523,Southwest,
11164,14151,Southwest,
15397,5127,Southwest,
18419,11336,Southwest,
12897,11529,Southwest,
21751,17762,Southwest,
24624,8789,Southwest,
25044,19499,Southwest,
27663,15761,Southwest,
29010,20515,Southwest,
11065,3510,Southwest,
22044,16933,Southwest,
23501,7510,Southwest,
27193,18669,Southwest,
22294,11341,Southwest,
26458,17992,Southwest,
15309,18311,Southwest,
15165,16981,Southwest,
19983,18746,Southwest,
20017,3652,Southwest,
24233,9812,Southwest,
26201,14107,Southwest,
26481,16937,Southwest,
27448,15697,Southwest,
13282,13067,Southwest,
16963,7822,Southwest,
28288,3864,Southwest,
13985,12745,Southwest,
19550,4277,Southwest,
22222,16597,Southwest,
27108,11363,Southwest,
15428,14877,Southwest,
17031,11311,Southwest,
13376,16918,Southwest,
19736,19730,Southwest,
23036,16751,Southwest,
23163,13073,Southwest,
26268,14483,Southwest,
11043,5960,Southwest,
21800,15264,Southwest,
25897,8862,Southwest,
27574,10696,Southwest,
28170,11208,Southwest,
22010,15982,Southwest,
19747,13108,Southwest,
24827,18309,Southwest,
28797,2799,Southwest,
28866,16867,Southwest,
24405,20013,Southwest,
25987,6078,Southwest,
28345,18671,Southwest,
28994,6120,Southwest,
12529,16825,Southwest,
17674,5822,Southwest,
26241,6393,Southwest,
25953,6053,Southwest,
15366,20189,Southwest,
16969,16041,Southwest,
20515,9355,Southwest,
22750,16308,Southwest,
22784,18998,Southwest,
26246,8761,Southwest,
16795,7668,Southwest,
23789,18024,Southwest,
26170,13509,Southwest,
11499,11641,Southwest,
13357,13611,Southwest,
15855,17290,Southwest,
16504,6629,Southwest,
19702,13663,Southwest,
12411,5815,Southwest,
15312,7631,Southwest,
19853,15608,Southwest,
12189,10566,Southwest,
12911,15382,Southwest,
13439,9876,Southwest,
17021,19892,Southwest,
17866,16219,Southwest,
19866,16729,Southwest,
21310,8110,Southwest,
21588,6713,Southwest,
24347,16194,Southwest,
24681,8823,Southwest,
25860,17872,Southwest,
13426,12130,Southwest,
14883,3334,Southwest,
15424,10694,Southwest,
18547,17796,Southwest,
21767,8326,Southwest,
24293,3630,Southwest,
24640,2419,Southwest,
26722,10731,Southwest,
11233,18194,Southwest,
13430,13661,Southwest,
28063,9603,Southwest,
12879,16336,Southwest,
17366,4934,Southwest,
20412,18009,Southwest,
24933,7682,Southwest,
25162,15326,Southwest,
11980,8470,Southwest,
14880,3509,Southwest,
17129,3341,Southwest,
21922,8611,Southwest,
25068,6191,Southwest,
27453,13239,Southwest,
28843,20278,Southwest,
27572,16448,Southwest,
13236,6176,Southwest,
14500,19818,Southwest,
18385,4121,Southwest,
21261,3499,Southwest,
24951,14318,Southwest,
11783,10020,Southwest,
15280,7330,Southwest,
24728,20436,Southwest,
25842,14137,Southwest,
15016,18581,Southwest,
15349,10396,Southwest,
26631,15804,Southwest,
21233,18651,Southwest,
23356,19615,Southwest,
24772,6065,Southwest,
26715,8721,Southwest,
11638,13202,Southwest,
13220,10427,Southwest,
14268,10089,Southwest,
13097,13465,Southwest,
23510,20678,Southwest,
25092,12243,Southwest,
27641,7293,Southwest,
27467,5328,Southwest,
13865,8100,Southwest,
16647,3683,Southwest,
21300,9231,Southwest,
22365,14721,Southwest,
24829,6497,Southwest,
28587,4394,Southwest,
29236,16955,Southwest,
13347,11381,Southwest,
27615,3264,Southwest,
15358,8041,Southwest,
15858,16203,Southwest,
17475,16782,Southwest,
29057,16391,Southwest,
13940,19569,Southwest,
18966,4514,Southwest,
24654,7792,Southwest,
26499,14995,Southwest,
26639,7389,Southwest,
15259,7863,Southwest,
15912,7319,Southwest,
17130,9625,Southwest,
20686,4271,Southwest,
25984,10548,Southwest,
26126,2767,Southwest,
24348,11242,Southwest,
24419,8899,Southwest,
15813,13354,Southwest,
17270,15570,Southwest,
17520,4660,Southwest,
18436,5078,Southwest,
21240,5489,Southwest,
22891,9863,Southwest,
23835,4621,Southwest,
27055,20752,Southwest,
20543,4305,Southwest,
24513,12521,Southwest,
12900,14889,Southwest,
15954,11280,Southwest,
14749,6198,Southwest,
23139,6228,Southwest,
27397,14593,Southwest,
11890,18913,Southwest,
11924,13878,Southwest,
12909,16513,Southwest,
14580,5765,Southwest,
15741,10910,Southwest,
18057,6460,Southwest,
18778,13565,Southwest,
20306,10346,Southwest,
23326,2666,Southwest,
27210,6051,Southwest,
27737,18221,Southwest,
23394,3625,Southwest,
28974,7577,Southwest,
29008,5062,Southwest,
14044,17155,Southwest,
20194,16172,Southwest,
27642,11942,Southwest,
28586,5868,Southwest,
16793,10474,Southwest,
26633,3312,Southwest,
20094,20669,Southwest,
23452,14094,Southwest,
20067,11503,Southwest,
21274,4347,Southwest,
27645,13514,Southwest,
27090,11908,Southwest,
14747,12896,Southwest,
19769,8180,Southwest,
20791,6553,Southwest,
24231,8525,Southwest,
27552,2543,Southwest,
14493,9811,Southwest,
23056,20191,Southwest,
26106,17117,Southwest,
28795,16899,Southwest,
13700,14831,Southwest,
16655,11492,Southwest,
17038,6449,Southwest,
17407,12689,Southwest,
20321,12254,Southwest,
20465,7474,Southwest,
21640,14670,Southwest,
22873,17350,Southwest,
13228,1725,Southwest,
13415,15403,Southwest,
16788,5587,Southwest,
26267,18843,Southwest,
15467,5584,Southwest,
15853,11388,Southwest,
17573,6776,Southwest,
18786,2568,Southwest,
19821,10449,Southwest,
22862,19113,Southwest,
27996,7678,Southwest,
28043,10995,Southwest,
28151,10845,Southwest,
28293,8526,Southwest,
25360,14596,Southwest,
26599,9116,Southwest,
14648,15636,Southwest,
16896,10045,Southwest,
21780,11672,Southwest,
26334,11821,Southwest,
26526,13593,Southwest,
27916,16420,Southwest,
28123,6310,Southwest,
14762,3195,Southwest,
28097,20501,Southwest,
13948,17772,Southwest,
14389,17853,Southwest,
18070,11551,Southwest,
25086,19811,Southwest,
26494,18999,Southwest,
28597,11725,Southwest,
13278,18326,Southwest,
18376,3459,Southwest,
22049,15839,Southwest,
15525,10075,Southwest,
16781,6987,Southwest,
17621,19234,Southwest,
21930,7064,Southwest,
22346,8564,Southwest,
23033,16050,Southwest,
23499,13157,Southwest,
24449,7585,Southwest,
24754,3387,Southwest,
25060,17318,Southwest,
25076,19963,Southwest,
25078,6346,Southwest,
26605,6913,Southwest,
12362,5721,Southwest,
15541,9007,Southwest,
18375,9012,Southwest,
23594,14909,Southwest,
12878,8914,Southwest,
17000,7271,Southwest,
17138,8123,Southwest,
22787,9506,Southwest,
23287,14187,Southwest,
12974,15708,Southwest,
18662,5782,Southwest,
19981,7570,Southwest,
26712,12417,Southwest,
12071,17259,Southwest,
14645,14176,Southwest,
15485,10574,Southwest,
17869,15977,Southwest,
24982,4961,Southwest,
11082,7672,Southwest,
11714,7617,Southwest,
13296,4310,Southwest,
18425,14142,Southwest,
20270,16085,Southwest,
20307,2692,Southwest,
22292,18597,Southwest,
24783,3769,Southwest,
13242,5777,Southwest,
15990,14741,Southwest,
22076,19346,Southwest,
13164,19319,Southwest,
15399,8778,Southwest,
18050,8944,Southwest,
20684,11787,Southwest,
24809,11532,Southwest,
29148,8779,Southwest,
16078,19933,Southwest,
17005,8818,Southwest,
18063,8661,Southwest,
26484,13114,Southwest,
25197,5742,Southwest,
19408,3556,Southwest,
21587,9556,Southwest,
25083,12706,Southwest,
26736,12380,Southwest,
27068,7997,Southwest,
16979,20552,Southwest,
26111,12620,Southwest,
26611,12709,Southwest,
25195,10711,Southwest,
26195,20130,Southwest,
14902,7723,Southwest,
21162,9519,Southwest,
23580,17978,Southwest,
26286,16131,Southwest,
12755,20308,Southwest,
17863,8941,Southwest,
19745,12728,Southwest,
22061,11522,Southwest,
23206,4828,Southwest,
28635,7941,Southwest,
16718,13303,Southwest,
20382,16941,Southwest,
20653,12101,Southwest,
21153,17628,Southwest,
21909,8631,Southwest,
26336,17294,Southwest,
12112,7697,Southwest,
13323,16901,Southwest,
15361,5709,Southwest,
19806,15486,Southwest,
21636,2930,Southwest,
22790,16104,Southwest,
24955,20061,Southwest,
25286,7017,Southwest,
20440,2813,Southwest,
20637,18292,Southwest,
28049,13423,Southwest,
11171,16623,Southwest,
11821,18122,Southwest,
29228,9738,Southwest,
18068,17963,Southwest,
18540,19445,Southwest,
15273,6919,Southwest,
24299,8238,Southwest,
24528,10434,Southwest,
21627,9562,Southwest,
23718,19364,Southwest,
28629,19733,Southwest,
29138,13728,Southwest,
16372,7417,Southwest,
17670,3360,Southwest,
20659,4430,Southwest,
26017,19108,Southwest,
27543,2986,Southwest,
11527,10226,Southwest,
15282,11918,Southwest,
16066,14534,Southwest,
17517,18657,Southwest,
17614,15484,Southwest,
20681,14692,Southwest,
23297,6777,Southwest,
26593,5068,Southwest,
29050,5206,Southwest,
12040,14369,Southwest,
12146,4390,Southwest,
13092,18420,Southwest,
20349,11454,Southwest,
26707,2862,Southwest,
14663,10169,Southwest,
25280,12980,Southwest,
12786,6389,Southwest,
17146,15510,Southwest,
21448,9901,Southwest,
23170,5533,Southwest,
29110,10742,Southwest,
20004,3253,Southwest,
15483,10837,Southwest,
18876,5123,Southwest,
21811,11748,Southwest,
23092,3324,Southwest,
23669,14329,Southwest,
29132,19194,Southwest,
16102,13851,Southwest,
17536,18196,Southwest,
20030,18302,Southwest,
24263,7928,Southwest,
11208,3225,Southwest,
15475,20594,Southwest,
16017,14587,Southwest,
17426,4654,Southwest,
22082,13910,Southwest,
22116,17234,Southwest,
27037,11659,Southwest,
11708,11902,Southwest,
15296,20262,Southwest,
18079,11816,Southwest,
23186,16948,Southwest,
28571,3641,Southwest,
17418,19414,Southwest,
21244,8683,Southwest,
24688,12581,Southwest,
11834,13117,Southwest,
14364,16824,Southwest,
13448,8634,Southwest,
15346,4872,Southwest,
23483,6694,Southwest,
23729,4642,Southwest,
24635,3298,Southwest,
24940,3859,Southwest,
26314,15067,Southwest,
